"","Date","PM10","total","I65","I45.64","I25.44","I1.24","I0.1","IN"
"9687",2004-01-22,13,110.714285714286,77.1428571428571,23.4285714285714,5.85714285714286,2.71428571428571,1.42857142857143,7.42857142857143
"9688",2004-01-28,11,149.285714285714,107.714285714286,28,9.71428571428571,1.57142857142857,2.14285714285714,10.7142857142857
"9689",2004-02-03,9,223.714285714286,160.571428571429,42.5714285714286,12.5714285714286,3.85714285714286,3.28571428571429,15.4285714285714
"9690",2004-02-09,13,189.285714285714,133.714285714286,40.2857142857143,10.7142857142857,3,1.57142857142857,13.4285714285714
"9691",2004-02-15,8,189.285714285714,133.714285714286,40.2857142857143,10.7142857142857,3,1.57142857142857,13.4285714285714
"9692",2004-02-21,17,194.428571428571,140.714285714286,38.7142857142857,9.71428571428571,2.42857142857143,2.14285714285714,10.4285714285714
"9693",2004-02-27,11,244.714285714286,171.857142857143,50.2857142857143,15.2857142857143,4,3.14285714285714,13.5714285714286
"9694",2004-03-04,17,258.285714285714,180.428571428571,52.1428571428571,16.4285714285714,4.71428571428571,4,16.2857142857143
"9695",2004-03-10,12,260.428571428571,184.571428571429,52.8571428571429,16.7142857142857,3.71428571428571,2.42857142857143,15.1428571428571
"9696",2004-03-16,8,258.571428571429,180.571428571429,56,14.8571428571429,3.42857142857143,2.85714285714286,15.2857142857143
"9697",2004-03-22,7,224.428571428571,158.285714285714,46,13.8571428571429,3.14285714285714,3,13.4285714285714
"9698",2004-03-28,7,224.428571428571,158.285714285714,46,13.8571428571429,3.14285714285714,3,13.4285714285714
"9699",2004-04-03,13,156.857142857143,111,32.2857142857143,8.71428571428571,2.57142857142857,2.14285714285714,9.85714285714286
"9700",2004-04-09,15,153,108.571428571429,30.1428571428571,9.71428571428571,2.71428571428571,1.71428571428571,10.1428571428571
"9701",2004-04-15,8,165.428571428571,113.571428571429,36,11.4285714285714,3,1,8
"9702",2004-04-21,10,140.857142857143,101.428571428571,28.1428571428571,7.71428571428571,2.28571428571429,1.14285714285714,8.71428571428571
"9703",2004-04-27,15,170.142857142857,120.571428571429,33.2857142857143,10.7142857142857,3,2,7.71428571428571
"9704",2004-05-03,9,153.571428571429,106.857142857143,34.8571428571429,7.85714285714286,1.57142857142857,2.14285714285714,8.28571428571429
"9705",2004-05-09,19,153.571428571429,106.857142857143,34.8571428571429,7.85714285714286,1.57142857142857,2.14285714285714,8.28571428571429
"9706",2004-05-15,25,146,100.285714285714,31.8571428571429,9.14285714285714,2.28571428571429,2.14285714285714,7.57142857142857
"9708",2004-05-27,14,141.428571428571,98.5714285714286,29,9.42857142857143,2.57142857142857,1.42857142857143,7.28571428571429
"9709",2004-06-02,18,153.142857142857,101.285714285714,34.7142857142857,10.8571428571429,2.71428571428571,3.57142857142857,6
"9710",2004-06-08,43,161,107.285714285714,35.5714285714286,11.7142857142857,4.14285714285714,2,9.85714285714286
"9711",2004-06-14,20,141.857142857143,98.8571428571429,30.1428571428571,7.57142857142857,3.42857142857143,1.57142857142857,6.57142857142857
"9712",2004-06-20,9,141.857142857143,98.8571428571429,30.1428571428571,7.57142857142857,3.42857142857143,1.57142857142857,6.57142857142857
"9713",2004-06-26,22,146.142857142857,99.5714285714286,30.7142857142857,9.28571428571429,3,3,5.42857142857143
"9714",2004-07-02,32,145.857142857143,104.857142857143,27.8571428571429,8.71428571428571,2.71428571428571,1.57142857142857,5.85714285714286
"9715",2004-07-08,2,152,104.142857142857,32.2857142857143,9.71428571428571,3,2.28571428571429,8.28571428571429
"9716",2004-07-20,28,141.142857142857,91.1428571428571,33.5714285714286,10.5714285714286,2.57142857142857,3,5.85714285714286
"9717",2004-07-26,13,151.142857142857,103.857142857143,31.5714285714286,9.42857142857143,2.28571428571429,3.28571428571429,6.57142857142857
"9718",2004-08-01,10,151.142857142857,103.857142857143,31.5714285714286,9.42857142857143,2.28571428571429,3.28571428571429,6.57142857142857
"9719",2004-08-07,10,143.142857142857,102,28.2857142857143,7.71428571428571,3.14285714285714,1.71428571428571,4.85714285714286
"9720",2004-08-13,13,147.142857142857,99.1428571428571,33.7142857142857,8.71428571428571,3.42857142857143,1.85714285714286,5.42857142857143
"9721",2004-08-19,26,138.571428571429,94.5714285714286,30.5714285714286,7.85714285714286,3.14285714285714,2.14285714285714,5.71428571428571
"9722",2004-08-25,8,141.285714285714,97.1428571428571,31.2857142857143,8.42857142857143,2.57142857142857,1.28571428571429,5.85714285714286
"9723",2004-08-31,13,142.571428571429,97.7142857142857,29,11.1428571428571,2.28571428571429,2.14285714285714,7.42857142857143
"9724",2004-09-06,13,153.285714285714,104.285714285714,34,9.85714285714286,3.57142857142857,1.57142857142857,6.14285714285714
"9725",2004-09-18,8,142.714285714286,97.2857142857143,30.8571428571429,10.2857142857143,1.85714285714286,2.28571428571429,6.71428571428571
"9726",2004-09-24,10,140.142857142857,96.2857142857143,29.4285714285714,9.85714285714286,2.42857142857143,2,6.71428571428571
"9727",2004-09-30,11,134,93.1428571428571,29.4285714285714,7.57142857142857,2.14285714285714,1.42857142857143,7.14285714285714
